Day,Temperature,Humidity,Wind_Speed,Building_Type,Employee_Count,Holiday,Energy_Consumption
187,7.76,78.54,33.91,0,0,0,86.43
343,37.81,39.4,46.12,1,740,0,366.82
99,7.14,25.7,38.05,1,342,0,246.97
167,19.22,19.37,34.93,0,0,0,103.44
306,23.34,56.14,25.96,0,0,0,116.02
213,39.7,38.76,11.83,1,16,0,236.21
199,-1.48,70.66,28.65,2,673,1,359.75
246,4.73,75.89,39.07,1,768,1,289.88
154,17.31,81.82,15.03,1,220,0,267.66
96,0.73,10.69,11.17,2,469,1,284.51
63,19.0,75.11,5.07,1,845,0,395.2
194,28.91,59.76,22.74,1,885,0,410.96
322,33.96,35.71,34.0,0,0,0,125.56
359,6.81,36.8,1.17,1,124,0,197.61
302,-1.37,54.98,42.99,0,0,1,10.0
272,24.29,10.39,26.05,1,224,1,186.93
90,24.33,36.55,6.26,2,777,1,432.19
328,11.89,81.87,38.41,0,0,0,96.21
272,19.68,62.01,49.27,0,0,0,99.22
85,29.93,22.47,38.54,0,0,0,110.16
295,26.66,76.61,47.62,2,363,1,347.87
36,23.65,68.28,49.94,2,821,0,450.1
18,23.09,15.19,15.62,2,769,0,448.72
77,26.21,87.14,29.11,2,176,1,318.42
49,20.37,75.82,21.69,2,400,0,403.6
359,-5.78,21.42,28.71,2,395,0,311.65
236,19.14,79.79,28.97,2,147,0,351.46
44,34.48,84.06,24.69,2,614,1,433.92
109,-8.12,50.75,8.78,2,34,0,261.59
129,9.95,33.16,6.24,2,158,0,321.34
7,9.65,55.1,26.56,1,989,0,388.38
304,2.7,65.4,40.27,1,19,0,166.23
112,18.73,30.36,1.14,1,539,0,297.55
213,-1.47,32.47,45.74,0,0,0,61.39
304,35.82,71.61,11.87,1,762,0,402.98
307,-2.22,63.57,39.38,0,0,0,75.79
363,38.25,38.32,34.74,1,221,0,287.9
66,-9.42,39.64,45.09,2,635,0,386.19
31,14.4,68.58,21.57,1,139,0,223.88
295,-8.19,37.58,15.73,1,903,0,337.57
265,33.86,34.7,4.12,1,158,0,252.44
297,29.94,71.35,11.49,0,0,0,153.73
319,1.25,43.37,45.6,2,854,1,383.08
14,-3.1,73.3,22.09,2,551,0,409.63
58,0.6,74.17,0.37,0,0,0,81.9
344,-6.08,86.38,13.39,0,0,0,80.93
242,1.85,61.05,19.68,2,973,1,437.7
353,-6.59,66.45,0.74,0,0,0,74.1
248,32.63,44.2,49.53,0,0,0,129.59
98,32.65,58.82,38.5,1,238,1,221.59
162,17.45,26.54,20.55,1,869,1,303.47
247,35.99,62.58,21.13,2,237,1,335.59
326,7.51,82.8,22.46,0,0,0,101.29
342,-1.06,24.5,10.7,2,378,0,344.66
4,5.22,52.34,12.92,0,0,0,78.22
306,-3.82,28.4,31.66,2,719,0,380.72
261,31.12,16.55,29.76,0,0,0,112.95
331,28.02,16.74,24.84,2,898,0,484.91
45,-0.51,27.62,4.9,1,407,0,254.66
211,17.28,37.37,5.36,1,424,0,286.78
244,4.03,27.61,44.0,0,0,1,10.77
203,-3.44,73.14,5.56,1,566,0,305.49
203,2.27,15.85,6.05,2,410,1,285.8
27,19.99,13.39,21.65,0,0,1,43.72
118,22.53,24.56,13.77,2,933,0,485.12
226,-0.66,28.48,27.1,1,311,0,206.87
360,28.69,63.21,43.09,2,709,0,459.29
205,18.75,10.41,47.64,1,980,0,354.24
247,11.46,83.12,4.34,0,0,0,113.13
49,22.31,32.69,36.21,2,839,0,473.56
253,6.66,18.26,39.76,2,668,0,387.05
78,3.19,86.26,23.46,1,960,1,325.8
257,36.32,82.3,24.47,1,662,0,396.54
120,34.96,16.86,13.65,1,43,0,233.86
35,13.76,45.47,0.48,1,389,0,276.52
312,20.19,60.48,21.51,1,836,0,371.89
143,22.85,72.83,41.77,2,398,0,391.61
197,22.78,88.57,5.95,1,49,0,245.27
260,16.41,70.69,46.17,0,0,1,44.61
84,5.64,53.46,12.4,2,517,0,386.32
192,34.48,12.76,3.15,0,0,0,120.56
22,18.1,26.4,45.05,0,0,0,81.55
24,35.36,79.5,35.35,1,678,0,382.58
75,31.42,41.53,33.0,1,441,0,306.05
134,22.48,18.17,33.04,2,222,0,329.1
167,25.53,73.7,43.36,0,0,1,65.22
110,35.56,19.72,33.32,2,549,0,429.11
90,21.56,32.69,4.98,1,560,0,323.5
37,13.42,12.34,31.23,2,837,1,385.12
310,12.11,33.79,24.25,2,200,0,325.42
51,38.99,75.42,30.56,0,0,0,161.31
60,27.58,45.51,34.74,1,11,0,213.52
72,23.56,26.69,41.79,1,88,0,225.46
128,-5.2,48.37,43.17,0,0,0,50.27
307,19.4,10.27,28.96,1,366,0,258.37
62,-0.56,66.06,18.55,1,172,0,208.87
305,9.49,10.43,46.04,1,170,0,196.72
179,17.87,35.13,14.88,1,389,1,235.47
28,-9.6,24.63,3.92,0,0,1,10.0
240,33.11,85.62,39.89,1,942,0,427.89
232,11.93,19.97,12.78,0,0,0,75.39
153,21.13,58.94,49.62,2,325,0,350.98
333,0.1,39.83,13.04,0,0,1,28.41
7,25.06,67.72,39.64,0,0,0,128.11
65,5.5,36.87,7.16,1,558,0,271.14
123,15.81,18.42,5.2,0,0,0,84.29
36,6.16,13.25,11.27,2,65,1,214.57
238,22.23,89.24,47.59,0,0,1,64.36
73,32.52,87.06,35.49,0,0,0,134.02
30,22.05,27.21,7.49,2,666,0,437.5
227,-1.09,17.07,5.78,0,0,0,43.27
303,2.48,58.62,14.08,2,582,0,405.71
347,16.14,65.25,13.78,2,664,0,441.31
285,3.56,68.75,42.63,1,82,0,202.82
5,-0.23,83.02,18.71,2,741,0,444.86
65,-7.67,30.31,37.08,2,289,0,294.47
235,-4.79,27.73,22.38,1,60,0,151.22
115,18.24,15.95,25.31,0,0,0,83.88
319,-0.27,22.01,9.31,2,717,0,393.35
246,14.92,61.96,0.98,2,892,0,493.81
349,22.09,48.9,23.27,0,0,0,95.14
17,2.51,67.38,16.35,0,0,0,81.48
307,37.48,59.78,49.26,2,400,0,418.4
37,2.83,66.52,8.29,2,840,0,447.32
344,-1.89,52.46,4.62,1,270,1,182.37
219,12.84,85.86,17.3,2,820,0,499.73
137,12.11,63.96,15.57,0,0,0,109.69
246,32.92,66.47,26.56,0,0,1,68.71
38,-7.63,80.65,13.83,2,911,0,455.96
251,3.62,58.75,25.5,0,0,1,28.75
53,33.95,28.25,12.59,1,593,0,343.44
346,27.94,44.07,49.46,1,23,0,209.57
309,-9.81,68.02,22.92,0,0,0,72.74
203,16.39,84.09,35.07,0,0,0,139.42
49,2.24,48.39,38.22,1,583,0,274.37
122,39.41,27.91,47.93,0,0,0,127.1
326,39.18,35.17,23.36,1,452,0,331.47
16,36.37,44.13,35.42,2,414,0,413.97
269,-9.5,68.43,1.01,1,83,0,175.19
236,35.25,18.44,28.81,2,958,0,523.78
121,6.33,13.8,37.02,2,724,1,358.6
139,22.1,89.82,39.3,0,0,1,79.06
87,12.46,38.08,0.21,0,0,0,86.54
130,7.73,30.41,31.06,1,200,0,217.66
252,4.35,60.31,35.92,1,638,0,310.96
350,11.39,84.51,42.19,1,460,0,300.26
275,4.85,45.18,29.4,2,705,1,378.89
360,36.3,74.87,24.76,0,0,1,96.19
301,11.85,32.01,6.24,2,764,0,452.14
47,37.23,52.8,20.0,0,0,0,147.73
79,8.57,54.01,33.4,0,0,0,71.48
298,3.0,28.82,44.05,2,840,0,424.93
364,30.46,55.78,3.05,0,0,1,85.37
342,16.02,56.11,0.67,0,0,0,123.78
219,-1.86,56.31,37.67,1,821,0,320.86
111,36.4,42.12,15.77,0,0,0,140.7
227,38.11,60.82,13.21,2,306,0,409.86
275,24.41,37.24,31.34,2,117,0,317.29
256,38.59,41.31,28.96,1,516,0,356.1
39,23.71,13.3,28.16,0,0,0,104.77
135,21.16,86.48,32.94,2,912,0,509.33
295,31.3,67.41,38.16,2,554,0,458.2
98,-6.61,69.15,23.25,0,0,1,25.05
34,12.14,72.93,5.58,0,0,1,53.18
68,11.52,67.44,41.31,1,273,0,266.97
191,21.04,79.42,32.02,2,824,0,496.13
199,7.36,11.83,43.48,0,0,0,63.49
48,12.67,18.36,32.22,2,313,0,316.53
259,32.47,43.57,4.92,0,0,0,146.3
213,37.4,78.94,5.85,0,0,1,108.64
162,14.21,33.14,9.16,0,0,0,96.05
113,25.26,69.78,19.17,2,491,0,409.36
137,17.37,31.47,16.17,1,650,0,317.21
317,33.38,89.89,28.03,2,214,0,406.98
12,3.09,77.29,3.35,0,0,1,32.64
359,33.17,46.91,42.92,2,871,0,496.85
238,15.75,80.99,21.15,2,279,0,373.22
284,12.81,58.41,43.89,2,40,1,240.21
176,37.6,20.4,36.75,0,0,0,128.78
225,5.25,62.68,39.38,1,837,0,362.06
75,-5.88,51.32,9.89,1,220,0,203.7
135,23.59,26.19,38.12,0,0,1,43.85
82,3.15,16.47,34.34,0,0,0,50.02
83,22.09,80.7,46.09,2,487,0,421.44
142,-7.2,40.74,30.95,0,0,1,10.0
209,18.11,80.82,44.13,0,0,0,99.64
215,1.86,69.56,39.29,2,18,0,294.3
310,-6.24,12.39,46.24,0,0,0,34.94
255,-7.22,75.13,16.72,0,0,0,53.35
188,37.88,28.52,27.13,0,0,0,124.6
247,3.27,43.46,13.05,1,655,0,306.95
255,19.09,38.49,42.48,2,978,0,485.49
323,14.23,11.1,9.67,0,0,0,77.47
162,8.15,78.37,27.77,2,829,0,476.12
345,17.13,66.44,34.53,1,404,0,291.25
167,17.98,47.43,49.2,2,404,0,389.21
78,31.86,41.08,8.92,1,328,0,280.85
175,9.31,86.73,1.46,0,0,0,105.63
20,7.64,80.0,38.95,0,0,0,87.58
96,23.96,88.81,48.31,0,0,0,133.12
180,8.59,35.8,34.04,1,132,0,192.71
95,15.55,60.56,28.87,2,58,0,309.59
71,-1.34,33.97,10.9,1,759,1,268.46
190,4.19,14.9,35.59,0,0,0,61.48
132,0.06,77.6,6.31,0,0,0,84.61
139,32.03,44.69,46.41,0,0,0,121.53
275,29.9,79.97,44.78,2,910,0,507.38
102,9.61,45.32,4.72,1,61,0,195.92
283,12.01,13.65,21.17,0,0,0,82.56
29,10.53,13.81,5.84,0,0,0,65.96
18,-0.36,65.59,40.03,1,975,0,350.69
244,29.17,68.29,15.8,1,501,0,352.25
175,31.45,88.79,46.74,2,840,0,497.6
89,20.5,44.2,14.87,2,918,0,493.3
20,27.11,75.1,3.11,0,0,0,139.29
326,22.63,33.74,12.91,2,79,1,273.19
356,-4.87,29.29,21.89,2,671,1,324.43
18,17.55,12.24,19.35,0,0,1,60.48
38,7.35,52.57,42.84,0,0,0,79.53
89,1.01,29.19,9.18,0,0,0,94.34
340,23.24,57.98,21.37,0,0,1,68.2
150,34.44,36.09,32.09,2,26,0,329.16
204,39.99,67.95,35.3,2,617,0,472.72
233,18.86,61.74,33.24,1,406,1,222.6
104,23.62,85.18,45.15,0,0,0,127.13
111,22.57,48.56,36.78,2,371,0,389.86
225,24.75,30.67,1.73,2,5,1,272.86
221,2.31,44.88,36.48,1,988,0,379.01
26,-2.03,86.22,24.56,1,261,0,230.89
64,10.37,58.08,32.24,1,583,0,318.82
254,13.29,59.38,12.03,1,885,0,391.76
249,28.17,86.19,33.9,0,0,0,139.79
224,21.14,87.71,23.09,2,337,0,393.67
314,17.61,85.14,29.39,1,686,0,370.17
131,14.92,51.6,13.86,2,288,0,348.13
30,1.15,67.37,4.09,0,0,0,77.06
275,8.64,39.59,44.47,0,0,0,66.46
10,-4.53,83.8,8.28,1,730,0,316.8
89,-6.71,80.65,37.26,0,0,0,68.24
147,-9.34,65.91,17.05,1,134,0,182.02
127,-5.62,21.79,4.78,2,944,0,436.48
186,19.75,38.64,22.98,1,751,1,302.72
124,38.58,84.7,5.34,0,0,0,162.91
107,-8.57,74.66,18.45,1,829,0,332.09
341,29.16,20.18,43.26,2,60,0,337.12
6,23.27,86.62,3.0,0,0,0,138.23
51,32.94,18.94,1.14,2,387,0,402.65
314,37.27,11.24,11.66,0,0,0,108.19
136,30.65,47.59,23.71,0,0,0,125.18
2,29.89,82.54,26.28,0,0,0,144.01
18,-5.69,20.26,39.27,1,876,0,312.04
249,7.95,14.25,4.46,2,763,0,423.99
185,20.83,73.29,48.92,2,165,0,338.72
222,-9.15,48.06,16.51,1,798,0,309.72
228,13.73,89.98,34.61,0,0,0,108.16
348,-9.58,19.86,16.94,0,0,0,43.01
194,27.08,13.8,10.01,1,646,0,322.33
312,3.28,33.03,47.27,1,218,0,207.23
210,27.75,18.26,7.95,0,0,0,111.18
299,14.0,15.94,43.16,1,524,0,288.76
329,-4.6,89.72,35.19,2,966,0,466.36
72,35.96,82.56,10.87,2,831,0,528.57
117,24.9,52.2,18.16,0,0,0,105.16
264,26.22,12.88,37.46,1,207,1,192.62
5,1.54,77.69,32.06,2,183,0,320.73
269,-3.72,39.41,34.7,2,742,0,391.5
7,37.72,68.27,45.89,1,203,0,288.49
21,7.31,69.4,13.02,1,729,0,340.62
37,1.72,80.59,6.23,1,655,1,271.42
173,33.92,89.91,16.08,1,339,0,319.78
62,13.17,83.01,8.75,1,686,0,343.41
206,22.71,71.67,32.89,0,0,0,101.31
101,3.31,37.55,17.47,0,0,0,84.22
119,38.46,81.9,44.75,1,756,0,412.36
179,13.7,33.31,46.93,1,848,0,345.11
132,11.22,61.92,48.99,0,0,1,39.69
342,-6.77,88.96,15.96,2,892,0,451.62
75,25.4,81.97,39.25,1,696,0,369.28
290,17.05,54.67,7.35,0,0,0,112.54
45,38.31,19.44,7.58,0,0,0,124.53
144,-3.62,73.03,42.01,2,533,0,389.25
137,9.55,55.31,23.42,2,523,0,387.89
208,2.7,56.53,21.79,0,0,0,83.95
231,23.38,53.38,34.71,0,0,0,113.88
272,-6.42,36.38,9.85,2,364,0,331.5
95,39.63,19.37,25.68,1,876,0,421.42
261,25.72,32.82,42.75,1,799,0,357.39
127,9.06,73.96,23.82,1,513,0,282.02
167,8.42,15.8,2.27,0,0,0,85.9
18,14.02,62.69,9.0,0,0,0,106.43
148,24.89,35.44,37.92,2,783,0,458.44
247,19.57,35.74,11.66,1,401,0,274.84
130,14.2,51.83,0.4,2,620,0,419.37
296,-0.23,41.59,9.64,1,219,0,197.25
266,-1.31,76.38,31.67,1,612,0,303.96
320,35.79,80.06,5.42,1,186,0,287.02
42,17.58,74.3,36.33,0,0,0,118.64
203,19.0,83.28,3.88,0,0,0,123.37
181,11.64,51.81,31.52,2,44,1,252.74
349,25.41,37.14,4.78,2,64,0,339.59
181,30.08,30.53,2.49,0,0,0,128.75
296,10.56,75.88,5.17,2,876,0,475.82
144,-7.37,31.73,46.47,1,534,0,236.84
61,2.62,65.62,20.54,2,120,0,296.41
209,31.08,37.95,23.3,0,0,0,120.83
166,18.01,52.32,33.79,0,0,0,96.49
300,34.06,78.03,45.44,0,0,0,136.32
143,9.09,23.15,30.09,2,756,1,374.41
351,5.75,34.47,0.46,2,54,0,287.62
61,-9.93,16.0,46.28,1,383,0,199.96
263,-0.99,38.81,15.38,2,10,0,240.9
124,6.76,65.82,3.36,1,318,0,254.27
238,-6.03,54.53,47.86,2,211,0,299.6
30,20.23,37.39,10.42,2,431,0,386.83
255,39.49,45.0,33.43,0,0,0,137.8
90,-7.09,28.34,36.21,2,953,1,379.1
139,9.59,60.91,43.31,0,0,0,93.04
362,10.0,23.06,31.22,2,269,0,339.29
348,-6.51,32.25,49.99,2,821,0,386.56
207,-0.73,67.34,45.25,2,726,0,414.83
93,12.64,35.19,6.23,2,1,0,291.01
134,37.78,69.61,26.72,2,547,0,477.43
204,18.51,20.74,42.91,0,0,0,81.38
307,-5.01,66.55,17.98,2,717,0,405.34
336,27.11,47.83,44.88,1,431,0,303.8
110,32.86,50.95,13.63,1,273,1,212.18
38,30.41,47.37,26.57,2,819,0,490.26
22,30.92,30.88,40.16,0,0,0,117.96
225,30.59,61.43,38.08,2,897,0,500.27
346,1.14,35.29,6.73,2,868,0,444.78
168,19.71,45.72,25.59,0,0,0,110.07
135,-1.87,32.49,10.97,1,410,0,247.43
110,6.42,40.4,19.61,1,254,0,219.3
224,10.86,10.22,41.57,1,946,0,344.27
168,11.6,50.18,22.78,1,820,0,345.48
107,11.89,50.83,33.35,1,559,0,290.72
24,29.18,51.96,8.98,1,710,0,371.37
297,21.01,48.61,46.86,1,219,0,238.62
307,22.09,44.08,41.28,0,0,1,40.9
358,28.43,63.2,1.55,1,275,0,283.73
211,0.35,26.13,1.94,0,0,0,57.29
171,13.22,55.97,33.27,2,215,1,282.01
69,32.76,82.02,22.35,1,77,0,248.41
222,25.29,19.55,31.05,0,0,0,93.8
153,34.0,22.18,31.13,2,520,0,434.56
350,12.66,79.3,9.93,1,948,0,400.27
281,28.29,82.52,39.48,0,0,0,152.86
201,3.3,71.56,37.68,1,558,0,282.79
219,33.39,15.6,36.09,2,419,0,401.16
104,4.83,18.28,12.61,2,111,0,290.95
299,7.03,79.94,16.58,2,168,0,316.16
315,25.88,89.82,26.94,0,0,0,134.95
310,27.39,76.66,11.46,1,621,0,366.33
335,-7.37,85.11,31.91,1,694,1,233.13
230,-2.49,83.72,49.57,0,0,0,75.93
54,2.49,31.81,36.2,1,388,0,244.13
189,39.99,44.64,34.55,0,0,0,147.2
222,31.12,78.52,11.8,1,699,0,395.94
75,25.75,43.11,47.79,0,0,0,126.97
349,38.17,35.18,9.92,0,0,0,144.38
172,24.36,16.24,10.74,2,131,0,317.87
42,24.58,33.14,12.7,1,533,1,265.79
157,34.91,88.72,30.56,0,0,0,154.89
335,5.1,84.35,4.14,2,967,0,503.09
81,-9.91,77.41,27.33,2,793,0,415.1
208,25.75,70.73,39.22,1,442,0,326.37
314,-2.19,31.55,35.74,1,612,0,259.4
86,4.36,30.71,16.99,0,0,1,10.29
232,31.13,49.79,18.09,0,0,0,117.88
177,28.9,55.09,24.8,0,0,0,125.95
107,13.74,42.28,38.74,1,505,0,301.11
139,-4.78,54.8,14.25,2,780,0,410.64
102,4.92,48.33,38.56,2,226,1,264.78
310,13.78,59.36,41.89,2,953,0,479.89
30,28.41,52.15,12.37,2,749,0,478.48
194,39.24,27.39,28.15,0,0,0,131.83
321,21.28,52.23,38.1,1,993,0,404.13
244,-7.33,52.29,27.82,0,0,0,52.04
314,1.06,15.01,0.93,1,591,0,271.95
185,2.98,30.91,46.82,2,429,0,340.9
293,21.72,57.96,28.91,2,448,0,411.58
247,-9.08,43.58,1.99,1,379,0,227.16
118,15.33,74.19,29.91,0,0,0,101.25
73,39.79,14.97,22.79,1,102,0,237.81
69,28.43,20.17,30.53,1,313,0,282.07
242,28.47,88.59,16.07,1,268,1,237.04
152,27.27,60.3,35.06,2,552,0,425.57
319,24.17,58.47,45.3,2,820,0,471.67
94,4.92,71.36,14.54,1,622,0,303.22
271,29.15,35.83,0.35,1,157,0,249.11
229,22.29,62.57,44.39,2,154,0,336.52
30,1.45,46.37,39.31,1,56,0,189.96
113,38.95,38.93,16.69,2,718,0,482.66
335,39.23,23.64,38.06,1,368,0,304.96
148,8.7,16.7,17.01,1,233,0,207.8
57,27.66,11.25,31.58,0,0,0,92.9
177,24.07,34.16,1.99,0,0,0,112.12
312,19.2,11.37,48.05,2,628,0,403.16
56,-0.96,31.92,16.13,0,0,0,55.23
265,13.39,60.02,40.51,2,544,1,367.68
237,26.5,22.31,10.13,1,11,0,216.79
278,39.42,46.11,17.18,2,329,0,421.77
77,20.68,21.78,48.25,2,98,0,298.26
124,27.61,38.96,12.5,1,352,0,282.07
28,35.69,79.37,36.82,2,452,1,401.03
142,20.69,65.06,6.29,0,0,1,52.18
158,28.23,69.1,48.02,2,520,0,431.27
167,12.9,48.08,14.02,1,791,0,366.79
185,4.59,82.96,35.0,2,589,1,347.16
12,14.65,21.83,9.93,1,218,1,193.53
169,-5.55,19.58,37.09,2,244,0,299.24
319,36.5,35.42,29.53,0,0,0,142.66
106,5.52,17.89,4.52,2,439,0,345.58
254,13.05,34.13,12.9,0,0,0,101.15
98,22.67,55.35,10.82,1,524,1,265.1
119,15.22,42.36,3.75,0,0,0,97.81
226,4.14,44.96,10.53,1,453,0,269.35
152,39.21,22.93,3.5,2,397,0,413.45
203,32.41,45.62,24.54,0,0,1,79.32
163,-4.86,83.68,14.35,0,0,0,82.2
297,8.37,15.04,17.91,1,986,0,374.96
122,-0.29,64.56,40.35,0,0,0,69.65
16,13.93,60.74,16.32,1,989,0,401.8
336,0.44,74.43,8.36,0,0,0,74.91
106,5.61,58.23,45.58,2,25,0,273.75
262,16.04,41.79,36.88,2,300,0,349.41
20,-2.8,73.34,46.43,2,773,0,409.57
244,33.05,38.74,38.09,2,638,1,418.14
244,8.13,30.21,6.17,0,0,0,90.1
212,35.71,53.29,31.49,0,0,0,128.55
224,-8.5,85.67,28.11,2,861,0,444.37
353,28.59,53.95,38.39,1,287,0,287.78
262,33.25,89.58,24.63,0,0,0,173.24
220,39.23,74.42,25.34,1,57,0,261.58
8,-3.41,78.88,28.85,2,593,0,404.08
14,11.69,67.36,29.51,1,961,0,383.23
130,28.02,38.49,7.18,2,530,0,412.85
22,15.68,48.72,25.53,2,634,0,435.37
225,31.04,66.95,17.22,1,418,1,263.04
235,39.2,33.8,35.46,1,781,1,334.3
341,27.83,78.36,10.18,0,0,0,140.82
199,27.11,49.06,40.93,2,512,0,429.67
134,18.39,64.29,7.65,1,528,0,323.32
178,13.16,49.68,2.68,0,0,0,97.14
44,31.75,87.25,24.7,2,36,0,364.77
8,1.64,45.03,14.62,1,400,1,189.05
280,33.07,43.73,47.82,1,720,0,379.33
27,31.87,60.58,3.5,0,0,0,126.56
51,26.86,19.53,49.99,1,317,1,214.24
69,24.79,67.0,19.51,1,258,0,282.23
281,-9.6,13.84,39.34,1,548,0,234.61
44,39.52,84.19,45.89,0,0,0,169.77
175,9.6,52.72,16.62,2,191,0,343.04
119,8.99,33.45,13.3,1,625,0,309.3
365,39.42,30.67,36.87,2,134,0,357.66
269,2.09,68.48,40.04,1,734,0,333.95
181,37.66,16.82,28.5,2,643,0,443.14
53,9.26,84.17,11.14,0,0,0,105.61
293,-5.09,50.5,18.06,2,561,0,383.26
191,16.15,64.68,46.64,2,209,0,339.86
194,25.31,15.99,13.31,1,76,0,205.3
40,20.45,29.56,18.69,0,0,0,99.03
78,37.61,10.4,46.34,2,608,0,429.17
189,9.19,24.86,37.04,2,276,0,338.16
95,12.1,54.29,38.6,2,920,0,464.33
25,2.3,49.91,3.24,0,0,0,83.98
103,18.89,72.42,29.17,0,0,0,91.86
302,36.98,61.37,20.94,0,0,0,138.41
159,7.28,67.63,23.87,0,0,0,79.71
358,-4.25,29.66,31.95,2,591,0,382.66
208,8.31,50.88,2.39,1,566,0,300.2
347,34.16,83.37,43.87,2,189,0,374.22
94,35.01,49.2,13.22,0,0,0,143.61
324,-3.9,27.54,40.28,2,98,0,265.15
39,28.23,57.11,37.79,2,49,1,301.93
336,-2.92,21.93,35.86,0,0,0,47.59
164,34.22,63.62,42.0,1,560,0,341.17
341,13.76,46.4,49.43,1,947,0,384.97
322,34.94,35.93,5.6,2,687,0,473.98
55,-6.28,29.12,3.34,0,0,0,41.0
72,-6.18,60.43,35.17,0,0,0,49.86
42,36.77,42.29,48.95,0,0,0,137.89
326,28.62,77.08,11.58,2,28,0,339.67
132,-2.72,14.67,20.8,2,904,0,422.86
21,34.52,40.04,18.14,2,670,0,458.52
1,32.69,17.8,49.31,0,0,0,108.84
166,16.89,77.71,15.74,0,0,0,125.2
60,-1.75,36.34,33.9,0,0,0,78.48
76,11.12,56.8,38.77,1,626,0,321.99
91,17.51,58.96,20.75,1,986,0,411.05
207,0.48,75.64,6.8,1,866,0,347.72
88,32.92,87.88,34.88,2,642,0,500.85
82,31.68,32.77,13.25,2,617,0,438.41
17,-8.83,46.82,5.33,1,23,0,151.84
329,-9.02,53.51,16.94,2,421,0,334.08
210,11.84,28.27,11.73,0,0,1,37.13
312,36.21,23.39,19.41,0,0,0,117.08
53,28.41,10.69,10.75,2,428,0,418.25
128,37.92,14.2,21.54,1,524,0,323.37
146,4.2,70.69,10.35,1,167,0,216.67
304,38.41,67.59,39.5,1,752,0,391.64
310,16.58,12.12,48.75,0,0,0,60.14
248,20.55,47.87,13.7,0,0,0,110.14
1,1.45,21.07,24.97,2,816,0,426.31
41,13.07,27.01,5.5,0,0,0,78.42
73,27.81,83.22,9.71,1,955,1,378.03
160,7.55,63.26,3.83,1,906,0,380.48
212,-6.52,37.43,37.21,0,0,0,39.09
333,31.89,85.91,28.9,0,0,0,137.33
296,-8.33,84.69,15.38,2,698,1,353.79
139,-5.19,42.42,47.13,0,0,0,36.71
304,21.86,31.39,7.48,1,22,0,220.52
43,23.43,85.71,7.77,0,0,0,134.4
179,17.49,77.64,0.91,1,558,0,333.38
189,-6.11,42.98,9.46,2,19,0,257.04
246,28.84,38.97,15.56,0,0,0,105.68
298,19.91,61.51,48.03,1,460,0,286.28
154,23.52,77.02,47.66,1,826,0,398.0
104,-9.85,18.95,5.56,1,272,0,194.28
11,-5.61,57.15,31.35,1,695,0,322.52
25,26.05,36.75,9.12,2,177,0,378.56
296,23.89,38.11,36.77,0,0,0,111.73
25,-0.08,56.65,18.46,0,0,0,85.42
84,15.24,85.56,13.39,1,438,0,305.84
106,5.62,59.09,7.1,1,606,0,315.59
241,21.25,50.25,33.69,0,0,1,61.34
119,29.87,63.23,21.4,1,674,0,366.96
108,-0.6,27.39,21.25,0,0,0,45.96
330,22.47,57.8,25.45,2,28,0,315.24
180,11.72,27.02,23.96,0,0,1,21.56
131,-0.36,50.08,19.58,2,916,1,405.97
295,9.83,59.19,21.96,2,911,0,465.78
91,-4.79,43.55,37.82,1,168,0,184.21
241,22.88,60.22,46.27,2,782,0,464.07
247,39.91,80.46,39.48,2,194,0,409.58
168,26.66,13.63,19.65,2,909,0,498.71
223,32.6,78.35,9.19,2,54,0,366.48
278,1.29,54.97,5.85,0,0,0,85.79
190,-4.69,67.11,47.15,2,830,1,379.15
19,-9.89,73.71,12.75,0,0,0,64.62
14,26.48,22.21,37.11,1,800,0,370.27
243,31.16,14.23,14.13,0,0,0,106.74
109,-0.55,52.74,17.8,2,83,0,274.25
190,13.91,44.28,19.65,0,0,0,95.41
218,19.25,55.21,34.31,1,500,1,251.95
299,37.91,74.44,30.53,1,322,0,328.23
311,35.7,42.58,40.61,2,128,0,353.98
236,-9.21,64.73,43.16,1,304,0,196.2
168,-7.54,43.88,37.09,1,415,1,190.88
268,37.95,70.0,49.52,1,948,0,420.9
193,-7.1,85.34,12.33,2,69,0,275.27
242,19.1,28.69,26.85,1,318,0,264.7
162,-6.04,15.31,39.79,0,0,0,40.64
364,23.34,48.38,17.54,0,0,0,107.94
339,-0.79,44.14,17.58,0,0,0,74.55
279,-8.29,28.83,30.59,0,0,0,23.54
135,3.94,64.36,41.03,0,0,0,87.11
193,16.57,14.99,9.12,1,49,0,206.23
89,16.75,59.31,28.38,0,0,1,64.17
42,28.18,16.49,46.88,0,0,0,93.73
93,-6.98,81.51,34.84,0,0,0,75.34
215,-9.59,55.71,44.35,2,808,0,416.13
349,25.71,54.9,0.18,2,276,0,386.58
1,37.71,72.03,23.78,0,0,0,166.07
335,-0.36,69.63,36.23,0,0,0,68.4
164,-2.5,11.24,10.93,1,793,1,252.57
106,7.15,81.36,33.06,2,706,0,423.12
232,25.11,56.13,9.8,1,502,0,329.71
46,28.09,76.89,12.25,1,422,0,330.55
205,36.83,68.37,35.37,0,0,0,132.56
21,30.1,12.52,4.58,1,782,1,325.57
177,-8.61,19.68,24.6,0,0,0,62.05
167,0.32,24.45,26.3,2,137,0,278.84
294,7.78,38.01,13.59,0,0,1,35.56
265,37.35,43.84,46.53,1,178,1,205.82
276,20.28,68.65,47.02,1,625,0,341.51
